ID,Incident_ID,Crime,Location,Date_Time,Longitude,Latitude,Agency,Accuracy,Address,Date_Time_Unix,Temp,Pressure,Humidity,Wind_Speed,Condition,Description,Rain_3h,Snow_3h,Date_Time_ISO
609,13-031584,Larceny,Business,"Aug 23, 2013 11:19 AM",-73.6751,42.7429,Troy Police Department,Address,14XX MASSACHUSETTS AVE,1377270000,299.78,1014,82,1,Clouds,few clouds,,,2013-08-23 15:00:00 +0000 UTC
610,13-031544,Larceny,Street,"Aug 23, 2013 12:53 AM",-73.6905,42.73,Troy Police Department,Intersection,3RD ST & STATE ST,1377230400,292.21,1016,16,1,Clouds,few clouds,,,2013-08-23 04:00:00 +0000 UTC
611,13-031471,Larceny,Street,"Aug 22, 2013 1:58 PM",-73.693,42.7247,Troy Police Department,Intersection,2ND ST & WASHINGTON ST,1377190800,300.68,1018,58,1,Clear,Sky is Clear,,,2013-08-22 17:00:00 +0000 UTC
612,13-031436,Larceny,Street,"Aug 22, 2013 9:50 AM",-73.6899,42.7332,Troy Police Department,Intersection,FRONT ST & RIVER ST,1377176400,293.44,1020,94,0,Clear,Sky is Clear,,,2013-08-22 13:00:00 +0000 UTC
613,13-031165,Burglary,School,"Aug 22, 2013 1:44 AM",-73.673,42.7279,Troy Police Department,Address,19XX BURDETT AVE,1377147600,290.36,1018,86,0,Clear,Sky is Clear,,,2013-08-22 05:00:00 +0000 UTC
614,13-031401,Robbery,Street,"Aug 22, 2013 12:03 AM",-73.6887,42.7298,Troy Police Department,Intersection,STATE ST & WILLIAMS ST,1377144000,290.69,1018,84,1,Clear,Sky is Clear,,,2013-08-22 04:00:00 +0000 UTC
615,13-031272,Larceny,Street,"Aug 21, 2013 4:42 PM",-73.6891,42.7238,Troy Police Department,Address,12XX 5TH AVE,1377115200,301.9,1016,56,1,Clear,Sky is Clear,,,2013-08-21 20:00:00 +0000 UTC
616,13-031162,Larceny,Street,"Aug 21, 2013 4:31 PM",-73.693,42.7247,Troy Police Department,Intersection,2ND ST & WASHINGTON ST,1377115200,301.9,1016,56,1,Clear,Sky is Clear,,,2013-08-21 20:00:00 +0000 UTC
617,13-031468,Larceny,Business,"Aug 21, 2013 3:08 PM",-73.6775,42.7383,Troy Police Department,Address,1XX HOOSICK ST,1377111600,301.51,1018,59,1,Clear,Sky is Clear,,,2013-08-21 19:00:00 +0000 UTC
618,13-031060,Burglary,Residential,"Aug 20, 2013 1:23 PM",-73.676,42.714,Troy Police Department,Address,XX LEXINGTON AVE,1377018000,297.99,1015,69,1,Clear,Sky is Clear,,,2013-08-20 17:00:00 +0000 UTC
619,13-030989,Larceny,Grocery/Supermarket,"Aug 20, 2013 12:15 AM",-73.6912,42.7196,Troy Police Department,Address,3XX 4TH ST,1376971200,288.88,1017,96,1,Clouds,scattered clouds,,,2013-08-20 04:00:00 +0000 UTC
620,13-030987,Larceny,Gas Station/Convenience Store,"Aug 19, 2013 11:07 PM",-73.688,42.7285,Troy Police Department,Address,1XX CONGRESS ST,1376967600,289.44,1017,95,1,Clouds,scattered clouds,,,2013-08-20 03:00:00 +0000 UTC
621,13-030844,Agg. Assault,Street,"Aug 19, 2013 5:19 PM",-73.6774,42.7417,Troy Police Department,Address,12XX SAUSSE AVE,1376946000,296.15,1019,85,1,Clouds,overcast clouds,,,2013-08-19 21:00:00 +0000 UTC
622,13-030942,Larceny,Street,"Aug 19, 2013 4:40 PM",-73.6683,42.7277,Troy Police Department,Address,1XX SUNSET TERR,1376942400,295.93,1019,85,1,Clouds,overcast clouds,,,2013-08-19 20:00:00 +0000 UTC
623,13-030793,Agg. Assault,Residential,"Aug 18, 2013 3:40 PM",-73.6771,42.717,Troy Police Department,Address,XX SPRING AVE,1376852400,299.96,1023,62,0,Clear,Sky is Clear,,,2013-08-18 19:00:00 +0000 UTC
624,13-030784,Burglary,Residential,"Aug 18, 2013 12:41 PM",-73.6722,42.7246,Troy Police Department,Address,16XX TIBBITS AVE,1376841600,296.92,1023,72,1,Clear,Sky is Clear,,,2013-08-18 16:00:00 +0000 UTC
625,13-030758,Agg. Assault,Street,"Aug 18, 2013 3:15 AM",-73.6894,42.7295,Troy Police Department,Address,1XX 4TH ST,1376809200,285.658,1008,86,0,Clear,sky is clear,,,2013-08-18 07:00:00 +0000 UTC
626,13-030700,Larceny,Gas Station/Convenience Store,"Aug 17, 2013 8:39 PM",-73.675,42.7221,Troy Police Department,Address,X BRUNSWICK RD,1376784000,291.786,1007,71,0,Clouds,few clouds,,,2013-08-18 00:00:00 +0000 UTC
627,13-030666,Larceny,Business,"Aug 17, 2013 3:29 PM",-73.6926,42.7265,Troy Police Department,Address,1XX 2ND ST,1376766000,296.552,1007,53,1,Clear,Sky is Clear,,,2013-08-17 19:00:00 +0000 UTC
628,13-030653,Larceny,Residential,"Aug 17, 2013 12:56 PM",-73.6765,42.7345,Troy Police Department,Address,22XX 15TH ST,1376755200,294.514,1008,65,1,Clear,Sky is Clear,,,2013-08-17 16:00:00 +0000 UTC
629,13-030638,Burglary,Residential,"Aug 17, 2013 7:58 AM",-73.6803,42.7406,Troy Police Department,Address,2XX 9TH ST,1376737200,288.057,1008,87,0,Clear,sky is clear,,,2013-08-17 11:00:00 +0000 UTC
630,13-030564,Larceny,Residential,"Aug 16, 2013 9:09 PM",-73.6954,42.7154,Troy Police Department,Address,4XX 2ND ST,1376701200,290.697,1005,62,1,Clear,Sky is Clear,,,2013-08-17 01:00:00 +0000 UTC
631,13-030544,Burglary,Residential,"Aug 16, 2013 7:30 PM",-73.6797,42.7238,Troy Police Department,Address,X 14TH ST,1376694000,290.697,1005,62,1,Clear,Sky is Clear,,,2013-08-16 23:00:00 +0000 UTC
632,13-030502,Larceny,Business,"Aug 16, 2013 4:30 PM",-73.687,42.7364,Troy Police Department,Address,4XX RIVER ST,1376683200,294.164,1004,56,2,Clear,sky is clear,,,2013-08-16 20:00:00 +0000 UTC
633,13-030503,Robbery,Street,"Aug 16, 2013 4:02 PM",-73.6887,42.7298,Troy Police Department,Intersection,STATE ST & WILLIAMS ST,1376683200,294.164,1004,56,2,Clear,sky is clear,,,2013-08-16 20:00:00 +0000 UTC
634,13-030499,Agg. Assault,Other Outside,"Aug 16, 2013 3:17 PM",-73.6793,42.7408,Troy Police Department,Intersection,10TH AVE & OAKWOOD ST,1376679600,294.666,1005,55,2,Clear,sky is clear,,,2013-08-16 19:00:00 +0000 UTC
635,13-030488,Larceny,Business,"Aug 16, 2013 1:20 PM",-73.6894,42.7295,Troy Police Department,Address,1XX 4TH ST,1376672400,294.098,1005,61,2,Clear,sky is clear,,,2013-08-16 17:00:00 +0000 UTC
636,13-030478,Larceny,Gas Station/Convenience Store,"Aug 16, 2013 12:14 PM",-73.6921,42.7286,Troy Police Department,Address,XX 2ND ST,1376668800,292.19,1005,71,1,Clear,Sky is Clear,,,2013-08-16 16:00:00 +0000 UTC
637,13-030463,Larceny,Business,"Aug 16, 2013 10:18 AM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1376661600,292.19,1005,71,1,Clear,Sky is Clear,,,2013-08-16 14:00:00 +0000 UTC
638,13-030270,Larceny,Gas Station/Convenience Store,"Aug 15, 2013 12:50 PM",-73.6921,42.7286,Troy Police Department,Address,XX 2ND ST,1376582400,291.5965,1004,72,2,Clear,sky is Clear,0.0,,2013-08-15 16:00:00 +0000 UTC
639,13-030269,Larceny,Residential,"Aug 15, 2013 12:35 PM",-73.6925,42.7172,Troy Police Department,Address,4XX 4TH ST,1376582400,291.5965,1004,72,2,Clear,sky is Clear,0.0,,2013-08-15 16:00:00 +0000 UTC
640,13-030122,Larceny,Street,"Aug 14, 2013 2:06 PM",-73.6831,42.7396,Troy Police Department,Intersection,6TH ST & HOOSICK AVE,1376503200,294.2305,999,79,1,Clouds,broken clouds,0.0,0.0,2013-08-14 18:00:00 +0000 UTC
641,13-030097,Larceny,School,"Aug 14, 2013 11:09 AM",-73.6706,42.7291,Troy Police Department,Address,19XX BURDETT AVE,1376492400,290.85125,1009,33,1,Clouds,scattered clouds,0.0,0.0,2013-08-14 15:00:00 +0000 UTC
642,13-030091,Larceny,Residential,"Aug 14, 2013 9:45 AM",-73.6854,42.7386,Troy Police Department,Address,23XX 5TH AVE,1376485200,290.83,1008,19,1,Rain,heavy intensity rain,,,2013-08-14 13:00:00 +0000 UTC
643,13-029932,Agg. Assault,Street,"Aug 12, 2013 11:50 PM",-73.6929,42.7207,Troy Police Department,Address,3XX 3RD ST,1376362800,289.08,1015,88,1,Clear,Sky is Clear,,,2013-08-13 03:00:00 +0000 UTC
644,13-029824,Burglary,Business,"Aug 12, 2013 9:24 AM",-73.6956,42.7251,Troy Police Department,Address,XX RIVER ST,1376312400,291.31,1017,82,1,Clear,Sky is Clear,,,2013-08-12 13:00:00 +0000 UTC
645,13-029700,Theft of Motor Vehicle,Street,"Aug 11, 2013 12:43 PM",-73.6889,42.7239,Troy Police Department,Address,X ST MARYS AVE,1376236800,298.16,1013,74,1,Clear,sky is clear,,,2013-08-11 16:00:00 +0000 UTC
646,13-029663,Burglary,Residential,"Aug 11, 2013 1:47 AM",-73.6887,42.7224,Troy Police Department,Address,XX HAVERMANS AVE,1376197200,292.96,1011,23,2,Clouds,few clouds,0.0,,2013-08-11 05:00:00 +0000 UTC
647,13-029500,Burglary,Residential,"Aug 10, 2013 6:30 PM",-73.6825,42.7272,Troy Police Department,Address,2XX CONGRESS ST,1376172000,297.32,1006,97,1,Rain,very heavy rain,,,2013-08-10 22:00:00 +0000 UTC
648,13-029603,Agg. Assault,Street,"Aug 10, 2013 6:27 PM",-73.6816,42.7412,Troy Police Department,Address,3XX 8TH ST,1376172000,297.32,1006,97,1,Rain,very heavy rain,,,2013-08-10 22:00:00 +0000 UTC
649,13-029554,Burglary,Residential,"Aug 10, 2013 10:15 AM",-73.6797,42.7238,Troy Police Department,Address,X 14TH ST,1376143200,295.2,1010,32,1,Rain,very heavy rain,,,2013-08-10 14:00:00 +0000 UTC
650,13-029487,Larceny,Business,"Aug 09, 2013 11:00 PM",-73.6894,42.7284,Troy Police Department,Address,1XX 4TH ST,1376103600,292.789,1003,99,0,Rain,moderate rain,,,2013-08-10 03:00:00 +0000 UTC
651,13-029161,Burglary,Residential,"Aug 08, 2013 11:58 PM",-73.6929,42.7209,Troy Police Department,Address,2XX 3RD ST,1376017200,293.45,1015,88,3,Clouds,scattered clouds,,,2013-08-09 03:00:00 +0000 UTC
652,13-029272,Larceny,Other Outside,"Aug 08, 2013 7:10 PM",-73.6904,42.7297,Troy Police Department,Address,XX 3RD ST,1376002800,295.76,1015,79,0,Clouds,broken clouds,,,2013-08-08 23:00:00 +0000 UTC
653,13-029259,Theft of Motor Vehicle,Street,"Aug 08, 2013 5:54 PM",-73.6887,42.7247,Troy Police Department,Address,3XX LIBERTY ST,1375995600,296.68,1016,78,0,Clouds,scattered clouds,,,2013-08-08 21:00:00 +0000 UTC
654,13-029252,Larceny,Residential,"Aug 08, 2013 5:45 PM",-73.6706,42.7291,Troy Police Department,Address,19XX BURDETT AVE,1375995600,296.68,1016,78,0,Clouds,scattered clouds,,,2013-08-08 21:00:00 +0000 UTC
655,13-028936,Larceny,Residential,"Aug 06, 2013 8:50 PM",-73.6809,42.7232,Troy Police Department,Address,3XX CONGRESS ST,1375833600,293.27,1014,51,2,Clear,Sky is Clear,,,2013-08-07 00:00:00 +0000 UTC
656,13-028930,Agg. Assault,Street,"Aug 06, 2013 6:08 PM",-73.6893,42.7215,Troy Police Department,Address,1XX HILL ST,1375826400,296.13,1013,45,2,Clear,Sky is Clear,,,2013-08-06 22:00:00 +0000 UTC
657,13-028897,Larceny,Business,"Aug 06, 2013 2:51 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1375812000,296.31,1014,45,1,Clear,Sky is Clear,,,2013-08-06 18:00:00 +0000 UTC
658,13-028890,Larceny,Other Outside,"Aug 06, 2013 1:40 PM",-73.6706,42.7291,Troy Police Department,Address,19XX BURDETT AVE,1375808400,295.39,1015,50,2,Clear,Sky is Clear,,,2013-08-06 17:00:00 +0000 UTC
659,13-028889,Larceny,Residential,"Aug 06, 2013 1:00 PM",-73.6952,42.7133,Troy Police Department,Address,4XX 2ND ST,1375808400,295.39,1015,50,2,Clear,Sky is Clear,,,2013-08-06 17:00:00 +0000 UTC
660,13-028865,Larceny,Residential,"Aug 06, 2013 9:14 AM",-73.6714,42.7299,Troy Police Department,Address,21XX BURDETT AVE,1375794000,290.11,1015,65,1,Clear,Sky is Clear,,,2013-08-06 13:00:00 +0000 UTC
661,13-028733,Larceny,Street,"Aug 05, 2013 6:47 PM",-73.6835,42.7408,Troy Police Department,Address,25XX 6TH AVE,1375740000,297.01,1010,62,0,Clouds,scattered clouds,,,2013-08-05 22:00:00 +0000 UTC
662,13-028753,Burglary,Residential,"Aug 05, 2013 3:29 PM",-73.6851,42.7417,Troy Police Department,Address,5XX RIVER ST,1375729200,296.74,1009,55,1,Clouds,scattered clouds,,,2013-08-05 19:00:00 +0000 UTC
663,13-028720,Larceny,School,"Aug 05, 2013 10:45 AM",-73.6873,42.7284,Troy Police Department,Address,1XX CONGRESS ST,1375711200,295.02,1010,87,1,Clear,Sky is Clear,,,2013-08-05 14:00:00 +0000 UTC
664,13-028713,Larceny,Gas Station/Convenience Store,"Aug 05, 2013 9:53 AM",-73.688,42.7285,Troy Police Department,Address,1XX CONGRESS ST,1375707600,294.27,1009,76,1,Clear,Sky is Clear,,,2013-08-05 13:00:00 +0000 UTC
665,13-028709,Theft of Motor Vehicle,Street,"Aug 05, 2013 9:50 AM",-73.691,42.7265,Troy Police Department,Address,1XX 3RD ST,1375707600,294.27,1009,76,1,Clear,Sky is Clear,,,2013-08-05 13:00:00 +0000 UTC
666,13-028702,Larceny,Residential,"Aug 05, 2013 9:00 AM",-73.6935,42.7123,Troy Police Department,Address,XX MANN AVE,1375707600,294.27,1009,76,1,Clear,Sky is Clear,,,2013-08-05 13:00:00 +0000 UTC
667,13-028688,Burglary,Residential,"Aug 05, 2013 7:05 AM",-73.6789,42.7129,Troy Police Department,Address,XX CARROLL HILL CT,1375700400,294.77,1009,77,0,Clear,Sky is Clear,,,2013-08-05 11:00:00 +0000 UTC
668,13-028529,Theft of Motor Vehicle,Street,"Aug 05, 2013 2:08 AM",-73.6874,42.7356,Troy Police Department,Address,4XX RIVER ST,1375682400,291.9,1010,19,1,Clear,Sky is Clear,,,2013-08-05 06:00:00 +0000 UTC
669,13-028580,Burglary,Residential,"Aug 04, 2013 10:29 AM",-73.689,42.7229,Troy Police Department,Address,XX HILL ST,1375624800,294.43,1009,71,1,Clouds,few clouds,,,2013-08-04 14:00:00 +0000 UTC
670,13-028567,Theft of Motor Vehicle,Street,"Aug 04, 2013 7:23 AM",-73.6856,42.7343,Troy Police Department,Address,21XX 6TH AVE,1375614000,291.46,1008,76,1,Rain,light rain,,,2013-08-04 11:00:00 +0000 UTC
671,13-028442,Burglary,Residential,"Aug 03, 2013 12:06 PM",-73.6865,42.7331,Troy Police Department,Address,5XX GRAND ST,1375545600,298.16,1009,62,1,Clear,sky is clear,0.0,,2013-08-03 16:00:00 +0000 UTC
672,13-028435,Larceny,Street,"Aug 03, 2013 9:44 AM",-73.6925,42.7153,Troy Police Department,Address,4XX 4TH ST,1375534800,294.09,1009,81,0,Clear,Sky is Clear,0.0,,2013-08-03 13:00:00 +0000 UTC
673,13-028418,Theft of Motor Vehicle,Street,"Aug 03, 2013 3:46 AM",-73.6837,42.7423,Troy Police Department,Address,26XX 5TH AVE,1375513200,291.67,1007,97,1,Clouds,broken clouds,0.0,,2013-08-03 07:00:00 +0000 UTC
674,13-028362,Burglary,Residential,"Aug 02, 2013 10:15 PM",-73.6865,42.7331,Troy Police Department,Address,5XX GRAND ST,1375495200,291.86,1010,20,1,Rain,light rain,,,2013-08-03 02:00:00 +0000 UTC
675,13-028223,Larceny,Street,"Aug 02, 2013 9:37 AM",-73.6896,42.7286,Troy Police Department,Intersection,4TH ST & CONGRESS ST,1375448400,294.79,1012,96,0,Clouds,broken clouds,,,2013-08-02 13:00:00 +0000 UTC
676,13-028165,Larceny,Residential,"Aug 01, 2013 3:31 PM",-73.687,42.7353,Troy Police Department,Address,XX KING ST,1375383600,299.83,1016,68,1,Clouds,scattered clouds,,,2013-08-01 19:00:00 +0000 UTC
677,13-028014,Larceny,School,"Jul 31, 2013 5:37 PM",-73.6706,42.7291,Troy Police Department,Address,19XX BURDETT AVE,1375304400,298.4,1017,55,0,Clouds,scattered clouds,,,2013-07-31 21:00:00 +0000 UTC
678,13-028031,Larceny,Business,"Jul 31, 2013 4:04 PM",-73.6729,42.7387,Troy Police Department,Address,2XX HOOSICK ST,1375300800,298.54,1017,58,0,Clouds,scattered clouds,,,2013-07-31 20:00:00 +0000 UTC
679,13-028020,Theft of Motor Vehicle,Residential,"Jul 31, 2013 3:18 PM",-73.6936,42.7309,Troy Police Department,Address,2XX RIVER ST,1375297200,298.58,1017,52,3,Clouds,few clouds,,,2013-07-31 19:00:00 +0000 UTC
680,13-027992,Larceny,Residential,"Jul 31, 2013 10:20 AM",-73.694,42.7143,Troy Police Department,Address,6XX 3RD ST,1375279200,292.43,1019,85,1,Clouds,few clouds,0.0,,2013-07-31 14:00:00 +0000 UTC
681,13-027936,Larceny,Gas Station/Convenience Store,"Jul 31, 2013 9:13 AM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1375275600,291.49,1019,83,1,Clear,Sky is Clear,0.0,,2013-07-31 13:00:00 +0000 UTC
682,13-027780,Larceny,Gas Station/Convenience Store,"Jul 30, 2013 8:43 PM",-73.6921,42.7286,Troy Police Department,Address,XX 2ND ST,1375228800,296.04,1015,68,1,Clouds,few clouds,0.0,,2013-07-31 00:00:00 +0000 UTC
683,13-027867,Burglary,Residential,"Jul 30, 2013 5:30 PM",-73.6948,42.7183,Troy Police Department,Address,3XX 2ND ST,1375218000,299.62,1015,73,0,Clouds,few clouds,0.0,,2013-07-30 21:00:00 +0000 UTC
684,13-027838,Larceny,Gas Station/Convenience Store,"Jul 30, 2013 12:50 PM",-73.6782,42.7397,Troy Police Department,Address,1XX HOOSICK ST,1375200000,297.97,1015,73,0,Clear,sky is clear,0.0,,2013-07-30 16:00:00 +0000 UTC
685,13-027731,Larceny,Residential,"Jul 29, 2013 6:12 PM",-73.6688,42.7148,Troy Police Department,Address,2XX PAWLING AVE,1375135200,295.74,1012,16,1,Rain,heavy intensity rain,,,2013-07-29 22:00:00 +0000 UTC
686,13-027640,Agg. Assault,Hospital,"Jul 29, 2013 3:48 PM",-73.6725,42.7335,Troy Police Department,Address,22XX BURDETT AVE,1375124400,294.37,1011,96,1,Rain,moderate rain,,,2013-07-29 19:00:00 +0000 UTC
687,13-027698,Theft of Motor Vehicle,Street,"Jul 29, 2013 1:40 PM",-73.6822,42.7365,Troy Police Department,Address,2XX 8TH ST,1375117200,294.44,1011,96,1,Rain,light rain,,,2013-07-29 17:00:00 +0000 UTC
688,13-027694,Burglary,Residential,"Jul 29, 2013 12:24 PM",-73.6755,42.7411,Troy Police Department,Address,13XX SAUSSE AVE,1375113600,294.401,1013,86,1,Rain,light rain,,0.0,2013-07-29 16:00:00 +0000 UTC
689,13-027632,Robbery,Street,"Jul 28, 2013 11:57 PM",-73.6905,42.7301,Troy Police Department,Address,XX 3RD ST,1375066800,294.26,1012,83,2,Clouds,broken clouds,,,2013-07-29 03:00:00 +0000 UTC
690,13-027582,Larceny,Residential,"Jul 28, 2013 1:10 PM",-73.6944,42.7234,Troy Police Department,Address,1XX 1ST ST,1375030800,300.96,1014,66,1,Clouds,scattered clouds,,,2013-07-28 17:00:00 +0000 UTC
691,13-027495,Theft of Motor Vehicle,Street,"Jul 27, 2013 4:45 PM",-73.6912,42.7213,Troy Police Department,Intersection,4TH ST & JEFFERSON ST,1374955200,298.72,1014,61,1,Clouds,overcast clouds,,,2013-07-27 20:00:00 +0000 UTC
692,13-027490,Burglary,Residential,"Jul 27, 2013 11:00 AM",-73.694,42.7194,Troy Police Department,Address,3XX 2ND ST,1374937200,292.58,1016,94,0,Clouds,scattered clouds,,,2013-07-27 15:00:00 +0000 UTC
693,13-027364,Larceny,Gas Station/Convenience Store,"Jul 26, 2013 4:50 PM",-73.6752,42.7393,Troy Police Department,Address,1XX HOOSICK ST,1374868800,296.21,1016,56,0,Clouds,overcast clouds,,,2013-07-26 20:00:00 +0000 UTC
694,13-027362,Larceny,Residential,"Jul 26, 2013 4:45 PM",-73.6821,42.7271,Troy Police Department,Address,X FARM ST,1374868800,296.21,1016,56,0,Clouds,overcast clouds,,,2013-07-26 20:00:00 +0000 UTC
695,13-027171,Larceny,Business,"Jul 25, 2013 2:00 PM",-73.6906,42.7299,Troy Police Department,Address,XX 3RD ST,1374775200,296.71,1007,59,0,Rain,light rain,,,2013-07-25 18:00:00 +0000 UTC
696,13-027161,Larceny,Residential,"Jul 25, 2013 12:42 PM",-73.6941,42.7153,Troy Police Department,Address,4XX 3RD ST,1374768000,296.51,1006,67,0,Clouds,scattered clouds,0.0,,2013-07-25 16:00:00 +0000 UTC
697,13-027140,Burglary,Residential,"Jul 25, 2013 9:30 AM",-73.6761,42.7241,Troy Police Department,Address,XX BRUNSWICK AVE,1374757200,293.66,1004,80,0,Clouds,broken clouds,0.0,,2013-07-25 13:00:00 +0000 UTC
698,13-027031,Larceny,Residential,"Jul 24, 2013 2:06 PM",-73.6966,42.7124,Troy Police Department,Address,4XX 1ST ST,1374688800,299.2,1000,78,1,Rain,light rain,,,2013-07-24 18:00:00 +0000 UTC
699,13-026901,Larceny,Gas Station/Convenience Store,"Jul 23, 2013 8:05 PM",-73.689,42.7295,Troy Police Department,Address,1XX 4TH ST,1374624000,298.45,1008,83,1,Clouds,broken clouds,0.0,,2013-07-24 00:00:00 +0000 UTC
700,13-026874,Larceny,Business,"Jul 23, 2013 4:50 PM",-73.689,42.7321,Troy Police Department,Address,XX 4TH ST,1374609600,303.41,1011,66,1,Clouds,overcast clouds,0.0,,2013-07-23 20:00:00 +0000 UTC
701,13-026856,Burglary,Residential,"Jul 23, 2013 2:01 PM",-73.6934,42.7229,Troy Police Department,Address,2XX 2ND ST,1374602400,303.61,1011,58,1,Clouds,broken clouds,0.0,,2013-07-23 18:00:00 +0000 UTC
702,13-026801,Agg. Assault,Hospital,"Jul 23, 2013 4:16 AM",-73.6761,42.743,Troy Police Department,Address,13XX MASSACHUSETTS AVE,1374566400,290.93,1012,84,0,Clouds,overcast clouds,,,2013-07-23 08:00:00 +0000 UTC
703,13-026635,Burglary,Residential,"Jul 21, 2013 6:54 PM",-73.6899,42.7232,Troy Police Department,Address,XX HILL ST,1374444000,299.08,1007,82,1,Clouds,scattered clouds,0.0,,2013-07-21 22:00:00 +0000 UTC
704,13-026621,Larceny,Business,"Jul 21, 2013 4:58 PM",-73.6891,42.731,Troy Police Department,Address,XX 4TH ST,1374436800,303.58,1004,63,2,Clouds,scattered clouds,0.0,,2013-07-21 20:00:00 +0000 UTC
705,13-026565,Agg. Assault,Street,"Jul 21, 2013 3:07 AM",-73.6789,42.742,Troy Police Department,Address,3XX 10TH ST,1374390000,296.77,1005,69,2,Clear,Sky is Clear,0.0,,2013-07-21 07:00:00 +0000 UTC
706,13-026683,Theft of Motor Vehicle,Street,"Jul 21, 2013 1:08 AM",-73.6943,42.7188,Troy Police Department,Intersection,2ND AVE & MADISON ST,1374382800,298.14,1005,61,0,Clear,Sky is Clear,0.0,,2013-07-21 05:00:00 +0000 UTC
707,13-026499,Theft of Motor Vehicle,Street,"Jul 20, 2013 12:30 PM",-73.6911,42.7277,Troy Police Department,Intersection,3RD ST & FERRY ST,1374336000,307.1,1008,59,1,Clouds,few clouds,0.0,,2013-07-20 16:00:00 +0000 UTC
708,13-026494,Theft of Motor Vehicle,Residential,"Jul 20, 2013 12:15 PM",-73.6936,42.7167,Troy Police Department,Address,3XX 3RD ST,1374336000,307.1,1008,59,1,Clouds,few clouds,0.0,,2013-07-20 16:00:00 +0000 UTC
709,13-026388,Robbery,Street,"Jul 19, 2013 4:45 PM",-73.6879,42.7346,Troy Police Department,Intersection,FEDERAL ST & KING ST,1374264000,307.97,1012,51,1,Clouds,few clouds,0.0,,2013-07-19 20:00:00 +0000 UTC
710,13-026144,Burglary,Residential,"Jul 18, 2013 10:50 AM",-73.6891,42.7207,Troy Police Department,Address,10XX 6TH AVE,1374156000,302.215,1021,61,1,Clear,sky is Clear,,,2013-07-18 14:00:00 +0000 UTC
711,13-025852,Robbery,Street,"Jul 16, 2013 10:33 AM",-73.6733,42.7236,Troy Police Department,Address,18XX HIGHLAND AVE,1373983200,301.52,1021,72,0,Clear,Sky is Clear,,,2013-07-16 14:00:00 +0000 UTC
712,13-025784,Burglary,Residential,"Jul 15, 2013 9:40 PM",-73.6723,42.744,Troy Police Department,Address,16XX PARK BLVD,1373936400,299.25,1023,2,1,Rain,light rain,,,2013-07-16 01:00:00 +0000 UTC
713,13-025783,Burglary,Residential,"Jul 15, 2013 7:43 PM",-73.6723,42.744,Troy Police Department,Address,16XX PARK BLVD,1373929200,303.39,1022,85,1,Rain,light rain,,,2013-07-15 23:00:00 +0000 UTC
714,13-025752,Larceny,Street,"Jul 15, 2013 3:28 PM",-73.69,42.7325,Troy Police Department,Intersection,3RD ST & FULTON ST,1373914800,304.204,1021,46,2,Clear,sky is Clear,0.0,0.0,2013-07-15 19:00:00 +0000 UTC
